Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE
2026-01-04 11:41:01,1.548,chommy,9.483,1.615,0,18,2,5.364,4,12.5,5.556,13.158,1,3,11,116,2,4,0
,,,,,,,,,,,,,,,,,,,
2026-01-04 14:34:40,20.145,ArronChu,72.414,23.597,16,11,0,3.349,38,70.37,78.947,63.636,18,16,63,87,4,1,0
2026-01-04 14:34:40,14.012,KaoriMaeda,48.855,12.563,10,27,0,3.781,32,65.714,52.83,30.233,12,9,64,131,2,3,0
2026-01-04 14:34:40,14.198,Alkios,46.067,14.337,8,15,0,3.39,24,77.778,36.111,26.923,15,12,41,89,3,1,1
2026-01-04 14:34:40,14.367,Milar,44.03,10.823,5,33,1,3.78,31,74.194,35,34.884,9,14,59,134,1,3,1
2026-01-04 14:34:40,11.12,claydoll1091,40.404,10.24,5,15,0,3.8,22,43.75,37.838,40,8,6,40,99,2,3,0
2026-01-04 14:34:40,11.565,MahiruShiina,34.343,8.737,4,15,1,3.824,17,25,35.135,43.333,6,4,34,99,2,3,0
2026-01-04 14:34:40,10.594,Comete,33.333,7.97,5,25,0,3.971,13,79.167,22.727,14.706,8,3,34,102,2,3,0
2026-01-04 14:34:40,9.211,Emdiel,32.353,8.646,5,25,0,3.758,14,37.5,25,38.235,8,7,33,102,2,3,0
2026-01-04 14:34:40,11.687,80s,32.061,7.067,4,27,0,4.143,20,45.714,30.189,23.256,6,5,42,131,2,3,0
2026-01-04 14:34:40,8.533,chaabdu92,31.343,6.295,1,33,0,4.238,17,54.839,18.333,32.558,4,6,42,134,1,3,1
2026-01-04 14:34:40,5.952,kabao,28.736,3.839,0,11,0,5.08,6,33.333,23.684,31.818,1,1,25,87,4,1,0
2026-01-04 14:34:40,6.539,Swapin,28.244,3.988,0,27,1,4.757,9,48.571,18.868,23.256,0,3,37,131,2,3,0
2026-01-04 14:34:40,5.969,Spartric,26.437,4.108,2,11,0,5.13,4,40.741,18.421,22.727,3,1,23,87,4,1,0
2026-01-04 14:34:40,9.77,Kuterin,24.719,5.987,3,15,1,4,10,29.63,16.667,30.769,5,3,22,89,3,1,1
2026-01-04 14:34:40,7.065,Kirox,24.719,5.344,2,15,1,4.273,7,37.037,13.889,26.923,5,4,22,89,3,1,1
2026-01-04 14:34:40,7.598,Lakumix,24.242,4.293,0,15,0,4.583,9,18.75,27.027,26.667,2,4,24,99,2,3,0
2026-01-04 14:34:40,6.948,Skychael,23.529,5.299,2,25,0,4,10,29.167,13.636,32.353,3,6,24,102,2,3,0
2026-01-04 14:34:40,3.364,Shiku,23.232,3.27,0,15,0,4.826,4,43.75,13.514,13.333,1,2,23,99,2,3,0
2026-01-04 14:34:40,4.815,mahzrunner,21.642,3.738,0,33,0,4.586,9,22.581,18.333,25.581,2,4,29,134,1,3,1
2026-01-04 14:34:40,1.6,OkitaNobu,19.54,1.6,0,11,0,5.824,2,29.63,13.158,18.182,0,1,17,87,4,1,0
2026-01-04 14:34:40,7,Yolowolf75,17.647,2.986,1,25,0,4.722,5,54.167,9.091,2.941,4,0,18,102,2,3,0
2026-01-04 14:34:40,2.509,RyoutaVN,16.854,3.566,0,15,1,4.4,6,33.333,8.333,11.538,4,2,15,89,3,1,1
2026-01-04 14:34:40,5.924,FeyFey,14.925,3.16,1,33,2,4.3,8,16.129,15,13.953,4,1,20,134,1,3,1
2026-01-04 14:34:40,1.364,chommy,13.74,2.074,1,27,2,5,5,11.429,9.434,20.93,3,0,18,131,2,3,0
,,,,,,,,,,,,,,,,,,,
2026-01-05 00:32:24,17.997,FORTNAYT,59.091,14.615,11,30,0,3.667,44,74.286,59.322,44.737,17,21,78,132,2,4,0
2026-01-05 00:32:24,11.752,Baikinman,43.796,10.038,7,28,0,4,31,87.805,22.807,28.205,14,12,60,137,4,2,0
2026-01-05 00:32:24,6.474,Maki04,35.938,5.799,2,38,0,4.5,16,50,32.759,30.952,6,6,46,128,4,2,0
2026-01-05 00:32:24,10.988,Orfey,34.375,7.518,4,38,1,3.977,20,50,24.138,38.095,11,9,44,128,4,2,0
2026-01-05 00:32:24,8.108,Provenance,34.307,7.232,7,28,1,4.34,20,43.902,31.579,28.205,11,7,47,137,4,2,0
2026-01-05 00:32:24,7.245,Flato,31.061,4.091,1,30,0,4.927,13,51.429,27.119,18.421,4,1,41,132,2,4,0
2026-01-05 00:32:24,7.317,Progenitor,29.927,4.906,0,28,2,4.61,18,36.585,26.316,28.205,5,9,41,137,4,2,0
2026-01-05 00:32:24,4.361,AnnaYanami,29.688,3.988,1,38,0,4.816,9,35.714,18.966,40.476,5,2,38,128,4,2,0
2026-01-05 00:32:24,9.632,Yokipi,25.503,5.649,5,46,2,4.158,18,28.125,12.857,42.553,8,10,38,149,2,4,0
2026-01-05 00:32:24,6.436,Swapin,24.832,5.829,6,46,1,4.108,19,37.5,18.571,25.532,9,7,37,149,2,4,0
2026-01-05 00:32:24,7.721,Hyo,23.438,4.132,2,38,1,4.5,10,32.143,18.966,23.81,7,2,30,128,4,2,0
2026-01-05 00:32:24,7.125,yasashiikumo,22.148,3.381,3,46,1,4.879,7,28.125,20,21.277,3,7,33,149,2,4,0
2026-01-05 00:32:24,2.497,Porte,21.97,2.446,1,30,2,5.31,5,31.429,13.559,26.316,4,0,29,132,2,4,0
2026-01-05 00:32:24,6.412,zokie,19.463,2.386,0,46,1,5.207,7,25,12.857,25.532,2,4,29,149,2,4,0
2026-01-05 00:32:24,2.735,RyoutaVN,17.518,1.754,0,28,2,5.625,6,24.39,10.526,20.513,2,2,24,137,4,2,0
2026-01-05 00:32:24,1.374,anicomi,15.909,1.333,0,30,1,5.81,3,28.571,8.475,15.789,3,0,21,132,2,4,0
,,,,,,,,,,,,,,,,,,,
2026-01-05 07:23:46,17.947,PoolNoodle,50.725,10.719,11,48,0,3.314,42,61.765,38.71,59.524,16,29,70,138,2,4,0
2026-01-05 07:23:46,11.368,peeku,47.552,9.46,11,48,0,3.544,41,63.636,40.909,45.455,17,16,68,143,3,3,0
2026-01-05 07:23:46,12.898,Renzou,35.849,6.477,8,58,0,3.649,27,52.273,30.303,28.571,11,11,57,159,4,2,0
2026-01-05 07:23:46,7.002,Legitted,31.447,4.884,3,58,0,3.92,20,36.364,31.818,26.531,5,12,50,159,4,2,0
2026-01-05 07:23:46,5.844,Jakemonkey,28.358,4.508,5,52,0,4.184,15,37.143,25,25.641,6,8,38,134,3,3,0
2026-01-05 07:23:46,6.422,fiftypercentweeb,26.119,3.73,2,52,1,4.286,13,37.143,20,25.641,6,7,35,134,3,3,0
2026-01-05 07:23:46,5.735,FeyFey,20.979,2.473,1,48,1,4.8,10,33.333,18.182,15.909,4,3,30,143,3,3,0
2026-01-05 07:23:46,2.607,Unborned,20.28,2.715,2,48,1,4.552,11,39.394,12.121,18.182,6,2,29,143,3,3,0
2026-01-05 07:23:46,6.324,Spartric,20.149,1.957,0,52,1,4.926,6,28.571,21.667,10.256,3,2,27,134,3,3,0
2026-01-05 07:23:46,2.586,VuhrCulls,17.391,1.87,0,48,1,4.708,9,29.412,14.516,11.905,3,2,24,138,2,4,0
2026-01-05 07:23:46,2.943,RyoutaVN,16.783,1.523,1,48,1,5.25,7,36.364,6.061,18.182,1,1,24,143,3,3,0
2026-01-05 07:23:46,4.195,Heleos,16.418,1.906,2,52,0,4.864,6,20,13.333,17.949,3,2,22,134,3,3,0
2026-01-05 07:23:46,3.487,ranny,13.208,2.089,2,58,1,4.095,10,18.182,16.667,4.082,4,3,21,159,4,2,0
2026-01-05 07:23:46,0.719,FoopyPoopy,11.594,1.436,2,48,1,4.812,6,14.706,11.29,9.524,3,0,16,138,2,4,0
2026-01-05 07:23:46,1.271,chommy,11.594,1.713,1,48,1,4.25,7,8.824,11.29,14.286,4,2,16,138,2,4,0
2026-01-05 07:23:46,-0.427,TateyamaAyano,8.176,0.664,1,58,0,5.538,1,15.909,4.545,6.122,1,0,13,159,4,2,0
,,,,,,,,,,,,,,,,,,,
2026-01-05 14:10:20,19.728,akatsuki,69.118,27.108,12,14,0,3.383,55,77.778,73.333,55,22,26,94,136,2,4,0
2026-01-05 14:10:20,23.465,Eryth,66.055,24.313,10,11,0,3.708,38,67.857,75,51.515,20,10,72,109,6,0,0
2026-01-05 14:10:20,16.353,civiltwlight,48.361,11.575,1,15,0,4.39,20,82.143,54,20.455,5,13,59,122,2,4,0
2026-01-05 14:10:20,15.556,Diukes,43.307,14.96,7,18,0,3.945,26,38.889,63.462,20.513,8,17,55,127,2,4,0
2026-01-05 14:10:20,11.968,Chata,40.164,10.668,3,15,1,4.286,17,46.429,42,34.091,7,6,49,122,2,4,0
2026-01-05 14:10:20,10.107,Selaph,37.615,9.899,1,11,1,4.39,16,32.143,35.417,45.455,9,2,41,109,6,0,0
2026-01-05 14:10:20,10.495,ruuka,34.559,8.085,1,14,0,4.426,14,41.667,35,27.5,6,4,47,136,2,4,0
2026-01-05 14:10:20,11.595,florenz,33.071,6.878,1,18,0,4.857,11,55.556,21.154,28.205,3,4,42,127,2,4,0
2026-01-05 14:10:20,11.518,beautiful,29.921,6.274,2,18,0,4.947,9,36.111,26.923,28.205,4,4,38,127,2,4,0
2026-01-05 14:10:20,4.627,mahzrunner,25.688,5.257,1,11,0,5.036,8,25,31.25,18.182,3,3,28,109,6,0,0
2026-01-05 14:10:20,10.903,Dry,24.59,8.233,4,15,1,4.033,13,32.143,20,25,8,4,30,122,2,4,0
2026-01-05 14:10:20,6.848,Skychael,23.853,5.844,1,11,1,4.731,9,25,22.917,24.242,5,3,26,109,6,0,0
2026-01-05 14:10:20,7.491,Lakumix,23.529,7.291,1,14,3,3.844,17,22.222,20,30,7,4,32,136,2,4,0
2026-01-05 14:10:20,5.706,Neumann,22.619,4.234,0,11,0,4.947,4,33.333,24.242,15.152,3,1,19,84,1,3,0
2026-01-05 14:10:20,4.644,ss_r_white_pony,21.053,3.472,0,4,0,5.125,2,20,17.647,27.273,1,0,8,38,1,1,0
2026-01-05 14:10:20,6.248,kabao,20.472,3.458,1,18,1,5.346,5,25,11.538,28.205,2,1,26,127,2,4,0
2026-01-05 14:10:20,7.262,Kirox,17.647,3.394,0,14,0,4.792,8,25,16.667,12.5,4,0,24,136,2,4,0
,,,,,,,,,,,,,,,,,,,
2026-01-06 05:29:39,22.975,watashiii,70.199,26.002,13,16,0,3.179,69,84.211,66.102,64.815,17,44,106,151,2,4,0
2026-01-06 05:29:39,21.207,shadowpandax,67.016,21.543,13,30,0,3.523,70,80,73.034,50,15,43,128,191,4,2,0
2026-01-06 05:29:39,17.241,Sniparook,51.351,15.548,9,27,0,3.763,38,48.571,59.722,39.024,10,24,76,148,3,3,0
2026-01-06 05:29:39,15.599,kar72,44.937,10.868,2,27,1,4.225,29,60.606,44.595,35.294,6,15,71,158,3,3,0
2026-01-06 05:29:39,10.671,Selaph,39.241,10.013,5,27,1,4.226,24,48.485,35.135,39.216,7,13,62,158,3,3,0
2026-01-06 05:29:39,11.849,JuliAless64,32.45,7.471,3,16,0,4.327,17,28.947,33.898,33.333,5,8,49,151,2,4,0
2026-01-06 05:29:39,7.211,Legitted,31.646,5.193,0,27,0,4.98,11,45.455,29.73,25.49,2,4,50,158,3,3,0
2026-01-06 05:29:39,11.325,beautiful,29.73,5.385,1,27,0,4.75,10,40,31.944,17.073,3,3,44,148,3,3,0
2026-01-06 05:29:39,10.574,cafezinho,28.796,6.051,3,30,0,4.491,16,30,28.09,29.032,6,3,55,191,4,2,0
2026-01-06 05:29:39,5.497,BigSmo,25.949,4.844,3,27,0,4.927,10,45.455,13.514,31.373,3,6,41,158,3,3,0
2026-01-06 05:29:39,6.404,fiftypercentweeb,25.131,4.539,1,30,1,4.667,12,40,24.719,16.129,3,3,48,191,4,2,0
2026-01-06 05:29:39,5.826,Jakemonkey,24.324,4.679,1,27,0,4.778,13,40,25,9.756,1,7,36,148,3,3,0
2026-01-06 05:29:39,4.648,ss_r_white_pony,18.919,2.708,0,27,1,5.25,5,31.429,16.667,12.195,1,2,28,148,3,3,0
2026-01-06 05:29:39,2.308,Porte,15.894,2.434,1,16,0,5.083,4,18.421,15.254,14.815,1,1,24,151,2,4,0
2026-01-06 05:29:39,1.095,chommy,14.136,2.759,1,30,2,4.667,7,7.5,13.483,19.355,4,3,27,191,4,2,0
2026-01-06 05:29:39,2.175,Loomi,11.258,1.826,0,16,3,5.059,5,15.789,11.864,7.407,2,1,17,151,2,4,0
,,,,,,,,,,,,,,,,,,,
2026-01-06 14:13:54,24.138,Eryth,70.068,27.08,21,21,0,3.612,59,76.471,75,57.778,25,29,103,147,2,4,0
2026-01-06 14:13:54,19.522,akatsuki,65.161,21.71,13,28,0,3.851,54,63.636,70.13,57.778,14,22,101,155,5,1,0
2026-01-06 14:13:54,11.334,beautiful,37.736,6.476,0,32,0,5.15,15,55.263,40,19.565,0,9,60,159,2,4,0
2026-01-06 14:13:54,11.012,claydoll1091,36.735,9.544,5,25,3,4.685,22,22.581,45.946,30.952,6,11,54,147,3,3,0
2026-01-06 14:13:54,11.784,Chata,36.478,9.132,7,32,0,4.793,19,42.105,37.333,30.435,9,6,58,159,2,4,0
2026-01-06 14:13:54,8.63,apurplenose,36.129,6.614,0,28,0,4.911,15,33.333,42.857,26.667,3,1,56,155,5,1,0
2026-01-06 14:13:54,11.393,florenz,36.054,7.422,3,25,0,5.113,16,54.839,36.486,21.429,3,9,53,147,3,3,0
2026-01-06 14:13:54,8.108,hmsuis,34.591,6.884,2,32,0,5.036,15,50,34.667,21.739,4,6,55,159,2,4,0
2026-01-06 14:13:54,10.676,Selaph,34.014,6.032,1,25,1,5.22,14,41.935,33.784,28.571,1,9,50,147,3,3,0
2026-01-06 14:13:54,10.31,ruuka,31.973,5.362,2,25,0,5.447,11,41.935,31.081,26.19,3,7,47,147,3,3,0
2026-01-06 14:13:54,7.08,Kirox,28.571,4.886,1,21,1,5.31,10,32.353,29.412,24.444,3,3,42,147,2,4,0
2026-01-06 14:13:54,8.645,HaruUrara,28.387,5.487,0,28,4,4.909,13,30.303,29.87,24.444,3,3,44,155,5,1,0
2026-01-06 14:13:54,6.05,kabao,26.531,4.203,1,21,1,5.538,8,41.176,17.647,28.889,2,4,39,147,2,4,0
2026-01-06 14:13:54,12.237,Akaze,26.415,4.895,2,32,4,5.286,10,42.105,20,23.913,2,6,42,159,2,4,0
2026-01-06 14:13:54,6.74,Saiki,22.581,4.018,1,28,3,5.171,8,33.333,24.675,11.111,4,0,35,155,5,1,0
2026-01-06 14:13:54,6.213,Swapin,18.367,2.36,0,21,5,5.741,5,32.353,14.706,13.333,1,1,27,147,2,4,0
,,,,,,,,,,,,,,,,,,,
2026-01-07 01:49:38,11.643,JuliAless64,46.853,10.519,4,31,0,3.761,28,52.381,50.943,37.5,18,7,67,143,5,1,0
2026-01-07 01:49:38,14.165,Milar,45.223,10.822,10,35,1,3.761,31,60,39.062,37.209,13,13,71,157,3,3,0
2026-01-07 01:49:38,11.704,md22,44.056,10.81,10,31,0,3.698,25,42.857,50.943,37.5,17,7,63,143,5,1,0
2026-01-07 01:49:38,11.592,Chata,37.888,11.185,17,37,1,3.41,34,31.111,41.27,39.623,18,11,61,161,1,5,0
2026-01-07 01:49:38,11.368,peeku,37.267,8.6,7,37,0,3.85,27,55.556,28.571,32.075,10,16,60,161,1,5,0
2026-01-07 01:49:38,9.869,753,33.758,5.89,2,35,1,4.34,15,40,32.812,27.907,6,8,53,157,3,3,0
2026-01-07 01:49:38,11.276,Shuuka,29.457,7.805,7,35,0,3.737,21,45.714,16.071,34.211,10,10,38,129,3,3,0
2026-01-07 01:49:38,6.599,fiftypercentweeb,29.371,5.521,1,31,0,4.19,15,40.476,28.302,20.833,9,4,42,143,5,1,0
2026-01-07 01:49:38,5.835,Jakemonkey,28.662,4.294,0,35,0,4.667,13,38,25,23.256,5,3,45,157,3,3,0
2026-01-07 01:49:38,8.293,Provenance,27.132,6.128,4,35,0,4.086,17,40,17.857,28.947,8,7,35,129,3,3,0
2026-01-07 01:49:38,5.502,BigSmo,22.481,5.296,5,35,0,4.103,14,31.429,16.071,23.684,7,5,29,129,3,3,0
2026-01-07 01:49:38,5.307,Serozero,18.634,2.65,1,37,1,4.9,7,17.778,19.048,18.868,3,5,30,161,1,5,0
2026-01-07 01:49:38,5.734,FeyFey,11.628,1.741,1,35,1,5,5,14.286,10.714,10.526,4,1,15,129,3,3,0
2026-01-07 01:49:38,3.5,MapleSyyrup,9.938,1.372,1,37,0,5.25,4,20,7.937,3.774,2,1,16,161,1,5,0
2026-01-07 01:49:38,-0.237,LordGrond,7.692,0.629,0,31,1,5.636,1,11.905,5.66,6.25,0,1,11,143,5,1,0
2026-01-07 01:49:38,0.511,FoopyPoopy,5.732,0.354,0,35,4,6,0,2,6.25,9.302,0,0,9,157,3,3,0
,,,,,,,,,,,,,,,,,,,
2026-01-07 14:00:01,23.928,Eryth,73.684,27.01,14,7,0,3.143,45,84.615,77.778,54.167,20,27,70,95,0,5,0
2026-01-07 14:00:01,19.958,akatsuki,71.171,24.316,13,12,0,3.367,48,81.818,74.51,51.852,19,23,79,111,3,2,0
2026-01-07 14:00:01,14.004,neoburnz,50,14.625,5,17,0,3.733,23,48.276,48.889,56.25,10,10,45,90,3,2,0
2026-01-07 14:00:01,11.201,Chata,44.928,10.677,3,21,0,4.194,26,48.718,41.27,47.222,6,12,62,138,5,0,0
2026-01-07 14:00:01,14.39,Alkios,42.574,12.481,6,15,0,3.907,20,52,47.917,25,8,11,43,101,1,4,0
2026-01-07 14:00:01,11.136,beautiful,42.105,9.447,3,14,0,4.45,14,60,35,32,6,7,40,95,3,2,0
2026-01-07 14:00:01,11.393,florenz,39.855,10.713,5,21,3,4,25,71.795,36.508,11.111,7,16,55,138,5,0,0
2026-01-07 14:00:01,6.899,Kirox,34.737,5.183,0,14,0,5.03,7,46.667,35,20,2,2,33,95,3,2,0
2026-01-07 14:00:01,8.318,chaabdu92,33.684,6.679,2,14,0,4.812,10,46.667,40,8,6,4,32,95,3,2,0
2026-01-07 14:00:01,7.898,hmsuis,33.333,6.029,1,12,0,4.703,11,48.485,21.569,37.037,3,4,37,111,3,2,0
2026-01-07 14:00:01,9.047,HaruUrara,31.884,7.553,3,21,0,4.318,18,25.641,28.571,44.444,7,3,44,138,5,0,0
2026-01-07 14:00:01,5.872,kabao,30.693,6.954,3,15,0,4.516,11,32,27.083,35.714,4,4,31,101,1,4,0
2026-01-07 14:00:01,10.309,ruuka,28.889,6.165,2,17,0,4.577,8,41.379,15.556,43.75,4,4,26,90,3,2,0
2026-01-07 14:00:01,10.711,Dry,28.421,6.199,2,14,0,4.704,10,40,30,12,6,3,27,95,3,2,0
2026-01-07 14:00:01,7.61,Fumiii,27.723,4.288,0,15,1,4.964,6,24,20.833,42.857,1,6,28,101,1,4,0
2026-01-07 14:00:01,9.104,Emdiel,22.772,3.56,1,15,1,5.261,4,28,18.75,25,1,3,23,101,1,4,0
2026-01-07 14:00:01,5.179,mahzrunner,22.222,3.453,0,17,0,5,5,20.69,17.778,37.5,1,1,20,90,3,2,0
2026-01-07 14:00:01,7.124,Saiki,22.105,5.046,1,7,0,4.476,9,30.769,20,16.667,4,2,21,95,0,5,0
2026-01-07 14:00:01,5.381,pomo,21.014,3.261,0,21,0,5.241,6,25.641,19.048,19.444,3,2,29,138,5,0,0
2026-01-07 14:00:01,4.151,benevelante,20,3.393,0,7,1,4.895,6,19.231,22.222,16.667,2,2,19,95,0,5,0
2026-01-07 14:00:01,6.304,Spartric,19.82,3.252,0,12,0,5.091,7,30.303,17.647,11.111,4,1,22,111,3,2,0
2026-01-07 14:00:01,7.466,rorf,18.889,3.554,0,17,1,4.706,6,24.138,8.889,37.5,4,0,17,90,3,2,0
2026-01-07 14:00:01,2.791,Kyuuuu,18.018,2.969,0,12,4,4.85,5,12.121,17.647,25.926,1,3,20,111,3,2,0
2026-01-07 14:00:01,1.899,OkitaNobu,14.737,2.445,0,7,2,4.929,4,23.077,6.667,20.833,1,2,14,95,0,5,0
,,,,,,,,,,,,,,,,,,,
2026-01-07 16:34:15,17.794,Tsui,59.504,18.045,14,18,0,3.556,37,71.429,61.017,47.059,17,19,72,121,4,2,0
2026-01-07 16:34:15,14.107,neoburnz,47.154,12.065,6,24,0,3.897,23,40.741,50,46.429,10,14,58,123,1,5,0
2026-01-07 16:34:15,14.18,Milar,40.152,9.415,3,24,0,4.132,24,48.485,39.062,34.286,9,11,53,132,2,4,0
2026-01-07 16:34:15,11.659,Chata,39.706,10.345,6,24,0,3.963,25,22.222,46.377,45.161,12,10,54,136,5,1,0
2026-01-07 16:34:15,11.011,claydoll1091,36.765,9.275,7,24,0,4.12,22,22.222,43.478,38.71,12,8,50,136,5,1,0
2026-01-07 16:34:15,12.092,md22,36.585,8.195,5,24,0,4.244,16,33.333,39.706,32.143,7,5,45,123,1,5,0
2026-01-07 16:34:15,11.226,Orfey,34.091,7.179,2,24,0,4.4,18,45.455,28.125,34.286,6,10,45,132,2,4,0
2026-01-07 16:34:15,9.553,HaruUrara,32.231,6.672,2,18,1,4.333,13,17.857,37.288,35.294,6,5,39,121,4,2,0
2026-01-07 16:34:15,6.701,Maki04,28.676,5.856,2,24,2,4.41,16,36.111,26.087,25.806,3,8,39,136,5,1,0
2026-01-07 16:34:15,6.899,yasashiikumo,26.515,5.311,3,24,1,4.657,12,27.273,31.25,17.143,7,4,35,132,2,4,0
2026-01-07 16:34:15,5.58,kabao,26.471,4.457,1,24,0,4.833,12,27.778,26.087,25.806,5,2,36,136,5,1,0
2026-01-07 16:34:15,6.637,Saiki,23.14,5.586,5,18,1,4.25,10,35.714,18.644,20.588,6,2,28,121,4,2,0
2026-01-07 16:34:15,5.28,mahzrunner,18.699,3.172,0,24,3,4.696,5,18.519,19.118,17.857,2,2,23,123,1,5,0
2026-01-07 16:34:15,1.271,chommy,16.529,3.997,4,18,1,4.45,7,7.143,11.864,32.353,4,2,20,121,4,2,0
2026-01-07 16:34:15,2.942,RyoutaVN,14.634,1.65,0,24,1,5.444,4,11.111,13.235,21.429,0,1,18,123,1,5,0
2026-01-07 16:34:15,2.396,VuhrCulls,13.636,1.798,1,24,0,5.722,3,12.121,14.062,14.286,2,1,18,132,2,4,0
,,,,,,,,,,,,,,,,,,,
2026-01-09 14:00:22,23.365,Eryth,72.519,26.792,20,15,0,3.558,50,84,74.286,61.111,29,18,95,131,3,3,0
2026-01-09 14:00:22,17.122,Deafness,59.589,18.7,12,22,0,3.897,41,61.765,65.714,47.619,16,17,87,146,4,2,0
2026-01-09 14:00:22,13.91,KaoriMaeda,42.308,9.566,4,21,0,4.6,17,58.621,36.842,38.636,5,10,55,130,1,5,0
2026-01-09 14:00:22,11.226,beautiful,38.931,8.191,2,15,0,4.745,13,52,38.571,30.556,10,1,51,131,3,3,0
2026-01-09 14:00:22,11.396,claydoll1091,38.854,10.895,5,30,1,4.164,27,30,44,36.538,8,15,61,157,4,2,0
2026-01-09 14:00:22,12.014,Chata,38.356,9.606,6,22,0,4.446,22,52.941,35.714,30.952,7,4,56,146,4,2,0
2026-01-09 14:00:22,15.361,Diukes,36.943,10.2,8,30,1,4.276,23,33.333,45.333,26.923,10,5,58,157,4,2,0
2026-01-09 14:00:22,10.416,ruuka,32.308,4.686,0,21,1,5.214,5,37.931,31.579,29.545,0,4,42,130,1,5,0
2026-01-09 14:00:22,11.009,Orfey,31.538,7.502,3,21,1,4.585,16,44.828,29.825,25,5,8,41,130,1,5,0
2026-01-09 14:00:22,5.508,Neumann,28.244,4.121,1,15,0,5.351,5,48,18.571,33.333,3,2,37,131,3,3,0
2026-01-09 14:00:22,5.953,kabao,25.342,3.585,1,22,0,5.405,5,41.176,18.571,23.81,3,1,37,146,4,2,0
2026-01-09 14:00:22,6,Gua,23.846,4.294,3,21,1,5.29,6,27.586,26.316,18.182,4,1,31,130,1,5,0
2026-01-09 14:00:22,7.263,Fumiii,23.567,5.505,3,30,2,4.73,13,33.333,18.667,25,4,5,37,157,4,2,0
2026-01-09 14:00:22,7.46,Skychael,21.656,3.372,0,30,1,5.176,10,26.667,20,21.154,2,5,34,157,4,2,0
2026-01-09 14:00:22,6.419,Spartric,18.493,2.854,1,22,2,5.407,4,26.471,18.571,11.905,4,0,27,146,4,2,0
2026-01-09 14:00:22,1.442,chommy,12.977,1.848,0,15,6,5.353,3,12,8.571,22.222,0,1,17,131,3,3,0
,,,,,,,,,,,,,,,,,,,
2026-01-10 02:27:36,15.604,kar72,45.679,12.917,3,23,0,3.919,19,47.368,41.026,52.174,8,8,37,81,2,1,0
2026-01-10 02:27:36,17.25,Sniparook,40.741,12.408,4,23,0,3.879,16,36.842,41.026,43.478,9,6,33,81,1,2,0
2026-01-10 02:27:36,12.067,JuliAless64,37.037,9.959,2,23,0,4.067,14,36.842,25.641,56.522,5,6,30,81,1,2,0
2026-01-10 02:27:36,11.963,Baikinman,33.333,7.377,0,23,0,4.37,10,63.158,12.821,43.478,5,2,27,81,2,1,0
2026-01-10 02:27:36,5.491,BigSmo,24.691,5.048,1,23,0,4.75,7,36.842,12.821,34.783,4,1,20,81,2,1,0
2026-01-10 02:27:36,7.589,Solosion,20.988,2.987,0,23,0,5.235,4,36.842,12.821,21.739,1,3,17,81,1,2,0
2026-01-10 02:27:36,6.157,zokie,18.519,2.604,0,23,0,5.333,4,26.316,10.256,26.087,2,1,15,81,2,1,0
2026-01-10 02:27:36,1.407,OkitaNobu,12.346,1.837,0,23,1,5.6,2,15.789,7.692,17.391,2,0,10,81,1,2,0
,,,,,,,,,,,,,,,,,,,
2026-01-11 02:20:53,17.818,FORTNAYT,58.94,14.224,16,29,0,4.09,38,77.5,59.091,42.222,22,13,89,151,3,3,0
2026-01-11 02:20:53,12.183,Chata,43.704,10.926,11,34,0,4.068,25,46.875,38.333,48.837,16,8,59,135,4,2,0
2026-01-11 02:20:53,7.216,Legitted,39.073,5.313,1,29,0,5.068,14,50,45.455,20,6,4,59,151,3,3,0
2026-01-11 02:20:53,12.408,doomchicken,38.621,8.161,7,39,1,4.268,21,42.857,36.207,37.778,8,11,56,145,1,5,0
2026-01-11 02:20:53,10.039,ruuka,35.2,7.073,3,26,0,4.318,18,47.5,29.63,29.032,7,6,44,125,4,2,0
2026-01-11 02:20:53,10.582,Orfey,34.4,8.634,7,26,3,3.907,22,42.5,29.63,32.258,14,4,43,125,4,2,0
2026-01-11 02:20:53,7.119,Maki04,34.4,6.101,2,26,0,4.558,15,50,31.481,19.355,7,6,43,125,4,2,0
2026-01-11 02:20:53,8.282,Provenance,33.333,7.18,5,34,1,4.356,19,40.625,30,32.558,9,5,45,135,4,2,0
2026-01-11 02:20:53,9.884,753,32.593,5.175,3,34,0,4.909,12,50,21.667,34.884,6,1,44,135,4,2,0
2026-01-11 02:20:53,4.569,AnnaYanami,31.2,5.407,4,26,0,4.692,13,50,24.074,19.355,8,4,39,125,4,2,0
2026-01-11 02:20:53,5.85,Jakemonkey,24.503,2.471,0,29,0,5.676,6,35,25.758,13.333,2,3,37,151,3,3,0
2026-01-11 02:20:53,7.485,Solosion,24.138,3.331,2,39,0,5.114,6,26.19,22.414,24.444,3,3,35,145,1,5,0
2026-01-11 02:20:53,7.503,Fumiii,21.379,2.445,0,39,2,5.194,5,23.81,22.414,17.778,0,5,31,145,1,5,0
2026-01-11 02:20:53,4.859,ShelterRin,19.31,2.219,0,39,0,5.321,5,21.429,13.793,24.444,0,3,28,145,1,5,0
2026-01-11 02:20:53,2.091,Porte,18.519,2.22,1,34,1,5.44,4,28.125,13.333,18.605,1,2,25,135,4,2,0
